Hopper-Expert-v5,0,0,0,0.2834315299987793
Hopper-Expert-v5,0,0,0,0.27237626910209656
Hopper-Expert-v5,0,1,0,0.28625017404556274
Hopper-Expert-v5,0,1,0,0.28625017404556274
Hopper-Expert-v5,0,2,0,0.3053863048553467
Hopper-Expert-v5,0,2,0,0.2766725420951843
Hopper-Expert-v5,0,3,0,0.2874869406223297
Hopper-Expert-v5,0,3,0,0.2828972041606903
Hopper-Expert-v5,0,4,0,0.259782612323761
Hopper-Expert-v5,0,4,0,0.22665053606033325
Hopper-Expert-v5,0,5,0,0.247675821185112
Hopper-Expert-v5,0,5,0,0.247675821185112
Hopper-Expert-v5,0,6,0,0.22945889830589294
Hopper-Expert-v5,0,6,0,0.22238226234912872
Hopper-Expert-v5,0,7,0,0.2233918458223343
Hopper-Expert-v5,0,7,0,0.2233918458223343
Hopper-Expert-v5,0,8,0,0.23582711815834045
Hopper-Expert-v5,0,8,0,0.23582711815834045
Hopper-Expert-v5,0,9,0,0.22650264203548431
Hopper-Expert-v5,0,9,0,0.2073533982038498
Hopper-Expert-v5,0,10,0,0.212242990732193
Hopper-Expert-v5,0,10,0,0.20915848016738892
Hopper-Expert-v5,0,11,0,0.24365200102329254
Hopper-Expert-v5,0,11,0,0.22884348034858704
Hopper-Expert-v5,0,12,0,0.2164003998041153
Hopper-Expert-v5,0,12,0,0.20758551359176636
Hopper-Expert-v5,0,13,0,0.22438232600688934
Hopper-Expert-v5,0,13,0,0.2194301187992096
Hopper-Expert-v5,0,14,0,0.22210395336151123
Hopper-Expert-v5,0,14,0,0.21856838464736938
Hopper-Expert-v5,0,15,0,0.19613400101661682
Hopper-Expert-v5,0,15,0,0.18163184821605682
Hopper-Expert-v5,0,16,0,0.22379425168037415
Hopper-Expert-v5,0,16,0,0.20947565138339996
Hopper-Expert-v5,0,17,0,0.19868162274360657
Hopper-Expert-v5,0,17,0,0.18927721679210663
Hopper-Expert-v5,0,18,0,0.21118341386318207
Hopper-Expert-v5,0,18,0,0.20525962114334106
Hopper-Expert-v5,0,19,0,0.20583495497703552
Hopper-Expert-v5,0,19,0,0.19926494359970093
Hopper-Expert-v5,0,20,0,0.2419174462556839
Hopper-Expert-v5,0,20,0,0.23077765107154846
Hopper-Expert-v5,0,21,0,0.2026275098323822
Hopper-Expert-v5,0,21,0,0.1912137120962143
Hopper-Expert-v5,0,22,0,0.19356699287891388
Hopper-Expert-v5,0,22,0,0.18902373313903809
Hopper-Expert-v5,0,23,0,0.21132248640060425
Hopper-Expert-v5,0,23,0,0.2038741111755371
Hopper-Expert-v5,0,24,0,0.20773111283779144
Hopper-Expert-v5,0,24,0,0.1985098272562027
Hopper-Expert-v5,0,25,0,0.21558471024036407
Hopper-Expert-v5,0,25,0,0.2119888961315155
Hopper-Expert-v5,0,26,0,0.19460178911685944
Hopper-Expert-v5,0,26,0,0.19460178911685944
Hopper-Expert-v5,0,27,0,0.1920020431280136
Hopper-Expert-v5,0,27,0,0.18552358448505402
Hopper-Expert-v5,0,28,0,0.21090011298656464
Hopper-Expert-v5,0,28,0,0.2082434892654419
Hopper-Expert-v5,0,29,0,0.20262828469276428
Hopper-Expert-v5,0,29,0,0.19851942360401154
Hopper-Expert-v5,0,30,0,0.18483249843120575
Hopper-Expert-v5,0,30,0,0.1803475022315979
Hopper-Expert-v5,0,31,0,0.20962931215763092
Hopper-Expert-v5,0,31,0,0.20129559934139252
Hopper-Expert-v5,0,32,0,0.20151983201503754
Hopper-Expert-v5,0,32,0,0.1973857432603836
Hopper-Expert-v5,0,33,0,0.19481047987937927
Hopper-Expert-v5,0,33,0,0.18422013521194458
Hopper-Expert-v5,0,34,0,0.21461649239063263
Hopper-Expert-v5,0,34,0,0.20447219908237457
Hopper-Expert-v5,0,35,0,0.187291219830513
Hopper-Expert-v5,0,35,0,0.1778881847858429
Hopper-Expert-v5,0,36,0,0.2044294774532318
Hopper-Expert-v5,0,36,0,0.19992105662822723
Hopper-Expert-v5,0,37,0,0.1976739913225174
Hopper-Expert-v5,0,37,0,0.19757519662380219
Hopper-Expert-v5,0,38,0,0.21233245730400085
Hopper-Expert-v5,0,38,0,0.1980365365743637
Hopper-Expert-v5,0,39,0,0.18341435492038727
Hopper-Expert-v5,0,39,0,0.17841662466526031
Hopper-Expert-v5,0,40,0,0.2018744796514511
Hopper-Expert-v5,0,40,0,0.19572705030441284
Hopper-Expert-v5,0,41,0,0.1904233694076538
Hopper-Expert-v5,0,41,0,0.18610863387584686
Hopper-Expert-v5,0,42,0,0.17400439083576202
Hopper-Expert-v5,0,42,0,0.17094786465168
Hopper-Expert-v5,0,43,0,0.16340161859989166
Hopper-Expert-v5,0,43,0,0.15622222423553467
Hopper-Expert-v5,0,44,0,0.20735596120357513
Hopper-Expert-v5,0,44,0,0.1988685578107834
Hopper-Expert-v5,0,45,0,0.19448092579841614
Hopper-Expert-v5,0,45,0,0.18943539261817932
Hopper-Expert-v5,0,46,0,0.18997333943843842
Hopper-Expert-v5,0,46,0,0.18430599570274353
Hopper-Expert-v5,0,47,0,0.18748697638511658
Hopper-Expert-v5,0,47,0,0.18364687263965607
Hopper-Expert-v5,0,48,0,0.19219106435775757
Hopper-Expert-v5,0,48,0,0.1887524276971817
Hopper-Expert-v5,0,49,0,0.1749584972858429
Hopper-Expert-v5,0,49,0,0.17269350588321686
Hopper-Expert-v5,0,50,0,0.17258520424365997
Hopper-Expert-v5,0,50,0,0.17258520424365997
Hopper-Expert-v5,0,51,0,0.1889084428548813
Hopper-Expert-v5,0,51,0,0.18723028898239136
Hopper-Expert-v5,0,52,0,0.18675193190574646
Hopper-Expert-v5,0,52,0,0.18198972940444946
Hopper-Expert-v5,0,53,0,0.17816942930221558
Hopper-Expert-v5,0,53,0,0.17816942930221558
Hopper-Expert-v5,0,54,0,0.2049948126077652
Hopper-Expert-v5,0,54,0,0.20055919885635376
Hopper-Expert-v5,0,55,0,0.1730484664440155
Hopper-Expert-v5,0,55,0,0.16869787871837616
Hopper-Expert-v5,0,56,0,0.16373834013938904
Hopper-Expert-v5,0,56,0,0.158213809132576
Hopper-Expert-v5,0,57,0,0.1701361984014511
Hopper-Expert-v5,0,57,0,0.1701361984014511
Hopper-Expert-v5,0,58,0,0.1829051524400711
Hopper-Expert-v5,0,58,0,0.18004809319972992
Hopper-Expert-v5,0,59,0,0.16867217421531677
Hopper-Expert-v5,0,59,0,0.1637917160987854
Hopper-Expert-v5,0,60,0,0.19084356725215912
Hopper-Expert-v5,0,60,0,0.18502114713191986
Hopper-Expert-v5,0,61,0,0.20095820724964142
Hopper-Expert-v5,0,61,0,0.19276030361652374
Hopper-Expert-v5,0,62,0,0.1835561841726303
Hopper-Expert-v5,0,62,0,0.18130935728549957
Hopper-Expert-v5,0,63,0,0.17203064262866974
Hopper-Expert-v5,0,63,0,0.16600415110588074
Hopper-Expert-v5,0,64,0,0.1756543219089508
Hopper-Expert-v5,0,64,0,0.17334017157554626
Hopper-Expert-v5,0,65,0,0.1800188273191452
Hopper-Expert-v5,0,65,0,0.17283447086811066
Hopper-Expert-v5,0,66,0,0.19556421041488647
Hopper-Expert-v5,0,66,0,0.1849386990070343
Hopper-Expert-v5,0,67,0,0.20515647530555725
Hopper-Expert-v5,0,67,0,0.2040560096502304
Hopper-Expert-v5,0,68,0,0.17282480001449585
Hopper-Expert-v5,0,68,0,0.1639900505542755
Hopper-Expert-v5,0,69,0,0.17487099766731262
Hopper-Expert-v5,0,69,0,0.1723443865776062
Hopper-Expert-v5,0,70,0,0.1785838007926941
Hopper-Expert-v5,0,70,0,0.1728028506040573
Hopper-Expert-v5,0,71,0,0.16676846146583557
Hopper-Expert-v5,0,71,0,0.1631089746952057
Hopper-Expert-v5,0,72,0,0.1728600412607193
Hopper-Expert-v5,0,72,0,0.1716240495443344
Hopper-Expert-v5,0,73,0,0.167708158493042
Hopper-Expert-v5,0,73,0,0.167708158493042
Hopper-Expert-v5,0,74,0,0.2006441056728363
Hopper-Expert-v5,0,74,0,0.19754593074321747
Hopper-Expert-v5,0,75,0,0.16550448536872864
Hopper-Expert-v5,0,75,0,0.1603446751832962
Hopper-Expert-v5,0,76,0,0.17828156054019928
Hopper-Expert-v5,0,76,0,0.17260587215423584
Hopper-Expert-v5,0,77,0,0.16153036057949066
Hopper-Expert-v5,0,77,0,0.15674497187137604
Hopper-Expert-v5,0,78,0,0.168674036860466
Hopper-Expert-v5,0,78,0,0.16412301361560822
Hopper-Expert-v5,0,79,0,0.1792690008878708
Hopper-Expert-v5,0,79,0,0.17664523422718048
Hopper-Expert-v5,0,80,0,0.16356109082698822
Hopper-Expert-v5,0,80,0,0.16071957349777222
Hopper-Expert-v5,0,81,0,0.18614698946475983
Hopper-Expert-v5,0,81,0,0.1771107167005539
Hopper-Expert-v5,0,82,0,0.163420170545578
Hopper-Expert-v5,0,82,0,0.1610131859779358
Hopper-Expert-v5,0,83,0,0.20626816153526306
Hopper-Expert-v5,0,83,0,0.1996770054101944
Hopper-Expert-v5,0,84,0,0.1854023039340973
Hopper-Expert-v5,0,84,0,0.17875611782073975
Hopper-Expert-v5,0,85,0,0.18786023557186127
Hopper-Expert-v5,0,85,0,0.17234545946121216
Hopper-Expert-v5,0,86,0,0.17342780530452728
Hopper-Expert-v5,0,86,0,0.17342780530452728
Hopper-Expert-v5,0,87,0,0.16148342192173004
Hopper-Expert-v5,0,87,0,0.15754128992557526
Hopper-Expert-v5,0,88,0,0.17524707317352295
Hopper-Expert-v5,0,88,0,0.1738940328359604
Hopper-Expert-v5,0,89,0,0.1666479855775833
Hopper-Expert-v5,0,89,0,0.1578398197889328
Hopper-Expert-v5,0,90,0,0.18697375059127808
Hopper-Expert-v5,0,90,0,0.18599240481853485
Hopper-Expert-v5,0,91,0,0.16545093059539795
Hopper-Expert-v5,0,91,0,0.16227778792381287
